"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
7.654365988E1,-7.023908599E-1,-7.373787712E-1,9.756998498E0
7.656355988E1,-6.907419638E-1,-6.639696830E-1,9.763100068E0
7.658345988E1,-7.072773050E-1,-5.828239610E-1,9.767096640E0
7.660335887E1,-7.608373618E-1,-4.841690442E-1,9.768459626E0
7.662325887E1,-8.683841760E-1,-3.683443633E-1,9.764544330E0
7.664315887E1,-9.826572617E-1,-2.399487169E-1,9.757710105E0
7.666305887E1,-1.100852733E0,-1.445598629E-1,9.746964676E0
7.668295887E1,-1.216849285E0,-7.000399869E-2,9.733985612E0
7.670285788E1,-1.249848193E0,2.903904994E-2,9.730011844E0
7.672275788E1,-1.246270282E0,1.089415122E-1,9.729904255E0
7.674265788E1,-1.333576667E0,1.473973522E-1,9.717815722E0
7.676255788E1,-1.459544988E0,1.967157749E-1,9.698821042E0
7.678245688E1,-1.507050399E0,2.785726827E-1,9.689545603E0
7.680235688E1,-1.529553993E0,3.463686631E-1,9.683831704E0
7.682225688E1,-1.564743852E0,3.894537254E-1,9.676570047E0
7.684215688E1,-1.585914574E0,4.322845801E-1,9.671302875E0
7.686205587E1,-1.621175184E0,4.821209473E-1,9.663097478E0
7.688195587E1,-1.717073322E0,5.144764420E-1,9.644847148E0
7.690185588E1,-1.846377041E0,5.525040648E-1,9.618821776E0
7.692175588E1,-1.944048931E0,6.205022127E-1,9.595402508E0
7.694165488E1,-2.006800080E0,6.781765898E-1,9.578566035E0
7.696155488E1,-2.062848566E0,7.111758629E-1,9.564255559E0
7.698145488E1,-2.085917585E0,7.597461983E-1,9.555513387E0
7.700135487E1,-2.051003276E0,8.475863609E-1,9.555683541E0
7.702125388E1,-2.020400557E0,9.388083337E-1,9.553675607E0
7.704115388E1,-2.073690180E0,9.994632559E-1,9.536088352E0
7.706105388E1,-2.133067340E0,1.058507124E0,9.516600752E0
7.708095388E1,-2.145124298E0,1.135946479E0,9.504954852E0
7.710085213E1,-2.145131023E0,1.234967321E0,9.492595593E0
7.712075213E1,-2.140075082E0,1.329247388E0,9.480995886E0
7.714065213E1,-2.161593274E0,1.379990841E0,9.468856482E0
7.716055213E1,-2.236065166E0,1.415782671E0,9.446251731E0
7.718045113E1,-2.288101293E0,1.482900960E0,9.423465132E0
7.720035113E1,-2.278232216E0,1.569760617E0,9.411780640E0
7.722025113E1,-2.295784826E0,1.625803402E0,9.397991152E0
7.724015113E1,-2.354840243E0,1.653267774E0,9.378567871E0
7.726005012E1,-2.375099968E0,1.673369478E0,9.369890018E0
7.727995012E1,-2.357925818E0,1.695960196E0,9.370165422E0
7.729985012E1,-2.331309147E0,1.703117334E0,9.375526149E0
7.731975012E1,-2.310196020E0,1.697872527E0,9.381701394E0
7.733964913E1,-2.297136118E0,1.687060733E0,9.386857468E0
7.735954913E1,-2.297625530E0,1.668001734E0,9.390143019E0
7.737944913E1,-2.291511974E0,1.639439840E0,9.396665003E0
7.739934913E1,-2.273184461E0,1.612975634E0,9.405691935E0
7.741924813E1,-2.255921434E0,1.582649196E0,9.414995440E0
7.743914813E1,-2.280291021E0,1.550281203E0,9.414510121E0
7.745904813E1,-2.336544159E0,1.510321477E0,9.407209287E0
7.747894813E1,-2.409665491E0,1.452207024E0,9.397909876E0
7.749884712E1,-2.481889568E0,1.398070140E0,9.387317060E0
7.751874713E1,-2.524385962E0,1.357980021E0,9.381869209E0
7.753864713E1,-2.519988271E0,1.325536160E0,9.387689527E0
7.755854713E1,-2.491946194E0,1.268650207E0,9.403022681E0
7.757844613E1,-2.465095487E0,1.198968207E0,9.419229409E0
7.759834612E1,-2.426940066E0,1.137668045E0,9.436724862E0
7.761824612E1,-2.409355004E0,1.071651080E0,9.448950806E0
7.763814612E1,-2.425914903E0,9.939100090E-1,9.453209918E0
7.765804513E1,-2.438281326E0,9.222217564E-1,9.457293028E0
7.767794513E1,-2.441713934E0,8.675892471E-1,9.461576114E0
7.769784513E1,-2.448101432E0,8.071182199E-1,9.465276816E0
7.771774513E1,-2.484556190E0,7.248011179E-1,9.462438578E0
7.773764413E1,-2.529811885E0,6.520072299E-1,9.455741177E0
7.775754413E1,-2.549686571E0,6.155246242E-1,9.452847390E0
7.777744413E1,-2.550794619E0,6.042222122E-1,9.453277745E0
7.779734413E1,-2.541369784E0,5.875731792E-1,9.456865012E0
7.781724413E1,-2.531934717E0,5.650638109E-1,9.460766859E0
7.783714312E1,-2.539831089E0,5.433241921E-1,9.459923691E0
7.785704312E1,-2.585582921E0,5.131337020E-1,9.449209253E0
7.787694312E1,-2.648126493E0,4.685896863E-1,9.434190679E0
7.789684312E1,-2.695746510E0,4.184624567E-1,9.423053488E0
7.791674213E1,-2.715732878E0,3.810609610E-1,9.418900795E0
7.793664213E1,-2.687097309E0,3.577579794E-1,9.428023036E0
7.795654213E1,-2.613041738E0,3.262621350E-1,9.449955942E0
7.797644213E1,-2.526131355E0,2.989729785E-1,9.474459284E0
7.799634113E1,-2.424614482E0,3.093947816E-1,9.500611541E0
7.801624113E1,-2.309928072E0,3.554341131E-1,9.527539138E0
7.803614113E1,-2.243332671E0,4.007114063E-1,9.541644961E0
7.805604113E1,-2.245776222E0,4.367193643E-1,9.539489678E0
7.807594012E1,-2.300989725E0,4.602031345E-1,9.525217209E0
7.809584025E1,-2.317488960E0,4.553343773E-1,9.521450433E0
7.811574025E1,-2.308187794E0,4.396970223E-1,9.524444207E0
7.813564025E1,-2.303682368E0,4.351718621E-1,9.525742874E0
7.815553925E1,-2.282020481E0,4.096408355E-1,9.532086518E0
7.817543925E1,-2.243660846E0,3.469148296E-1,9.543675115E0
7.819533925E1,-2.197975088E0,2.756470831E-1,9.556622019E0
7.821523925E1,-2.149832477E0,1.710500065E-1,9.570008635E0
7.823513825E1,-2.129479196E0,4.231515764E-2,9.575992091E0
7.825503825E1,-2.116785768E0,-8.532555836E-2,9.578519842E0
7.827493825E1,-2.071024873E0,-1.849288296E-1,9.587114080E0
7.829483825E1,-2.007016573E0,-2.801056216E-1,9.598412654E0
7.831473725E1,-1.953798286E0,-3.456380900E-1,9.607253060E0
7.833463725E1,-1.923173786E0,-3.835726690E-1,9.611991059E0
7.835453725E1,-1.906603362E0,-4.208835694E-1,9.613730605E0
7.837443725E1,-1.889365916E0,-4.643861229E-1,9.615131013E0
7.839433625E1,-1.853751988E0,-4.875497947E-1,9.620914494E0
7.841423625E1,-1.798142043E0,-4.815042488E-1,9.631766927E0
7.843413625E1,-1.744681535E0,-4.560678739E-1,9.642831028E0
7.845403625E1,-1.709161016E0,-4.176732653E-1,9.650928252E0
7.847393525E1,-1.679350302E0,-3.739907636E-1,9.657950758E0
7.849383525E1,-1.669056718E0,-3.384788323E-1,9.661044520E0
7.851373525E1,-1.660241894E0,-3.215636779E-1,9.663140747E0
7.853363525E1,-1.615700144E0,-3.059409775E-1,9.671195287E0
7.855353525E1,-1.541593995E0,-2.732404605E-1,9.684262059E0
7.857343425E1,-1.469923357E0,-2.358604534E-1,9.696380414E0
7.859333425E1,-1.413519507E0,-2.015694389E-1,9.705535984E0
7.861323425E1,-1.339905108E0,-1.745279121E-1,9.716496005E0
7.863313425E1,-1.238452701E0,-1.516448793E-1,9.730331102E0
7.865303325E1,-1.125361630E0,-1.096413143E-1,9.744621112E0
7.867293325E1,-1.013837539E0,-5.678687477E-2,9.757305477E0
7.869283325E1,-9.354900388E-1,-2.678225767E-2,9.765257106E0
7.871273325E1,-8.979224823E-1,-1.146741544E-2,9.768812798E0
7.873263225E1,-8.751945012E-1,5.973757051E-3,9.770880373E0
7.875253225E1,-8.452235010E-1,3.036769722E-2,9.773473029E0
7.877243225E1,-8.259075896E-1,4.191197385E-2,9.775081598E0
7.879233225E1,-8.123602487E-1,4.871374289E-2,9.776184967E0
7.881223125E1,-7.542285463E-1,8.659581115E-2,9.780579734E0
7.883213125E1,-6.282466306E-1,1.364187571E-1,9.788912017E0
7.885203125E1,-4.981125705E-1,1.763485888E-1,9.795758522E0
7.887193125E1,-4.100031436E-1,2.006029125E-1,9.799375024E0
7.889183025E1,-3.656804815E-1,2.113162723E-1,9.800904071E0
7.891173025E1,-3.298905150E-1,2.428086632E-1,9.801444354E0
7.893163025E1,-2.689490611E-1,3.102902462E-1,9.801402254E0
7.895153025E1,-1.677326800E-1,3.933889381E-1,9.800674276E0
7.897142925E1,-3.660896952E-2,4.545991630E-1,9.799392566E0
7.899132925E1,1.057869302E-1,5.138666140E-1,9.795960835E0
7.901122925E1,2.567828508E-1,5.829896200E-1,9.789294425E0
7.903112925E1,3.889738518E-1,6.415334049E-1,9.781269706E0
7.905102925E1,4.314654217E-1,6.845659885E-1,9.776569129E0
7.907092825E1,3.763968929E-1,7.252790547E-1,9.775908979E0
7.909082825E1,3.120487232E-1,7.888165080E-1,9.773253758E0
7.911072863E1,3.374194630E-1,8.778346653E-1,9.764817395E0
7.913062863E1,4.263625932E-1,9.628995200E-1,9.753314168E0
7.915052763E1,5.193375247E-1,1.037630444E0,9.741135002E0
7.917042763E1,6.070022709E-1,1.100665256E0,9.729141194E0
7.919032763E1,7.022185864E-1,1.156380962E0,9.716263286E0
7.921022763E1,7.783331812E-1,1.209811723E0,9.703950219E0
7.923012662E1,7.911002842E-1,1.257336576E0,9.696873919E0
7.925002662E1,7.535415716E-1,1.301928758E0,9.693980716E0
7.926992662E1,7.195599662E-1,1.338540660E0,9.691575757E0
7.928982662E1,7.153805957E-1,1.375381189E0,9.686726076E0
7.930972563E1,7.349353659E-1,1.412811409E0,9.679872555E0
7.932962563E1,7.816880212E-1,1.448742403E0,9.670894740E0
7.934952563E1,8.431507362E-1,1.488663244E0,9.659662238E0
7.936942563E1,9.021887570E-1,1.529254031E0,9.647981256E0
7.938932563E1,9.365103780E-1,1.556539478E0,9.640344207E0
7.940922463E1,9.336855150E-1,1.577915729E0,9.637142272E0
7.942912463E1,9.110018997E-1,1.601714335E0,9.635386938E0
7.944902463E1,8.923261853E-1,1.626309771E0,9.633014722E0
7.946892463E1,8.899743620E-1,1.644960488E0,9.630064802E0
7.948882362E1,8.892664835E-1,1.662064471E0,9.627193235E0
7.950872362E1,8.934939473E-1,1.677517054E0,9.624121107E0
7.952862363E1,9.120356143E-1,1.693713695E0,9.619543907E0
7.954852363E1,9.371098638E-1,1.711220551E0,9.614034076E0
7.956842363E1,9.607685754E-1,1.727020167E0,9.608872154E0
7.958832263E1,9.751700483E-1,1.739457340E0,9.605177298E0
7.960822263E1,9.719752758E-1,1.749913624E0,9.603601474E0
7.962812262E1,9.531390553E-1,1.762575623E0,9.603174042E0
7.964802262E1,9.233238834E-1,1.770226997E0,9.604679700E0
7.966792163E1,8.913673881E-1,1.773238752E0,9.607142547E0
7.968782163E1,8.586738512E-1,1.773612096E0,9.610050952E0
7.970772163E1,8.234632342E-1,1.774693100E0,9.612932460E0
7.972762163E1,7.995058760E-1,1.778611904E0,9.614230542E0
7.974752063E1,7.943264855E-1,1.785017091E0,9.613472743E0
7.976742063E1,7.953471170E-1,1.791988287E0,9.612091631E0
7.978732063E1,8.003950182E-1,1.799048069E0,9.610353253E0
7.980722063E1,8.078524840E-1,1.807272178E0,9.608186275E0
7.982712063E1,8.000060322E-1,1.816099573E0,9.607178215E0
7.984701962E1,7.764485505E-1,1.820696801E0,9.608240654E0
7.986691962E1,7.538566634E-1,1.827418467E0,9.608763980E0
7.988681962E1,7.335550576E-1,1.833290095E0,9.609216555E0
7.990671962E1,7.113459438E-1,1.841456755E0,9.609324728E0
7.992661863E1,6.891677472E-1,1.852896686E0,9.608741761E0
7.994651863E1,6.762057857E-1,1.864466133E0,9.607424968E0
7.996641863E1,6.701683163E-1,1.876698070E0,9.605466151E0
7.998631863E1,6.635299724E-1,1.887980565E0,9.603716079E0
8.000621862E1,6.420980266E-1,1.890449990E0,9.604686717E0
8.002611763E1,5.893626465E-1,1.899317877E0,9.606318090E0
8.004601763E1,5.460474962E-1,1.908003039E0,9.607156581E0
8.006591763E1,5.239392104E-1,1.919288458E0,9.606139750E0
8.008581763E1,5.279696961E-1,1.927501603E0,9.604274488E0
8.010571592E1,5.529370146E-1,1.937920026E0,9.600772006E0
8.012561592E1,5.910472659E-1,1.955154986E0,9.595005482E0
8.014551592E1,6.385621423E-1,1.976981327E0,9.587485963E0
8.016639500E1,-3.067906510E-1,6.047576929E0,7.718082587E0
8.018629500E1,-3.072580263E-1,6.040004784E0,7.723990613E0
8.020619500E1,-3.203053937E-1,6.031584794E0,7.730038388E0
8.022609500E1,-3.302388263E-1,6.024411430E0,7.735212005E0
8.024599500E1,-3.267890422E-1,6.017703504E0,7.740578579E0
8.026589400E1,-3.174659858E-1,6.008180729E0,7.748360054E0
8.028579400E1,-3.146637807E-1,5.998171465E0,7.756225144E0
8.030569400E1,-3.121356640E-1,5.986769979E0,7.765131038E0
8.032559400E1,-3.012199904E-1,5.974736409E0,7.774823967E0
8.034549400E1,-2.851523900E-1,5.959171121E0,7.787366245E0
8.036539400E1,-2.680794339E-1,5.938664351E0,7.803620920E0
8.038529400E1,-2.451142752E-1,5.916241449E0,7.821388269E0
8.040519400E1,-2.109061998E-1,5.892470178E0,7.840307520E0
8.042509400E1,-1.657243625E-1,5.868842749E0,7.859091116E0
8.044499400E1,-1.220121954E-1,5.840677296E0,7.880843927E0
8.046489400E1,-9.276462366E-2,5.799839172E0,7.911343589E0
8.048479400E1,-5.423486207E-2,5.753339190E0,7.945580206E0
8.050469400E1,2.464600484E-2,5.698940204E0,7.984833734E0
8.052459400E1,1.458108290E-1,5.628256137E0,8.033528177E0
8.054449400E1,2.873822074E-1,5.544241004E0,8.087948213E0
8.056439400E1,4.369601965E-1,5.453475845E0,8.142774045E0
8.058429300E1,6.024753930E-1,5.351445440E0,8.199704876E0
8.060419300E1,7.870516721E-1,5.237014260E0,8.257743754E0
8.062409300E1,9.706256653E-1,5.113743260E0,8.315263984E0
8.064399300E1,1.112293541E0,4.984138556E0,8.375993750E0
8.066389300E1,1.208606246E0,4.845376527E0,8.443796309E0
8.068379300E1,1.298863209E0,4.701207870E0,8.511621671E0
8.070369300E1,1.399604888E0,4.550612246E0,8.577244973E0
8.072359300E1,1.507816238E0,4.394530472E0,8.640063365E0
8.074349300E1,1.607422972E0,4.232521083E0,8.702761304E0
8.076339300E1,1.686901543E0,4.071136762E0,8.764491529E0
8.078329213E1,1.746066010E0,3.916455981E0,8.823192312E0
8.080319213E1,1.796225618E0,3.761172937E0,8.880498533E0
8.082309213E1,1.857473887E0,3.607137980E0,8.931654069E0
8.084299213E1,1.933968916E0,3.453617579E0,8.975989412E0
8.086289213E1,2.020090070E0,3.301114009E0,9.014320834E0
8.088279213E1,2.119366144E0,3.150236842E0,9.045462520E0
8.090269113E1,2.234335560E0,2.994483681E0,9.070662265E0
8.092259113E1,2.337123179E0,2.835206112E0,9.095908788E0
8.094249113E1,2.398181413E0,2.685865593E0,9.125291632E0
8.096239113E1,2.424779666E0,2.538069616E0,9.160499471E0
8.098229113E1,2.444820998E0,2.385073125E0,9.196215434E0
8.100219113E1,2.477661738E0,2.231109359E0,9.226019862E0
8.102209113E1,2.534380900E0,2.085100291E0,9.244748493E0
8.104199113E1,2.625279668E0,1.950554105E0,9.248748574E0
8.106189113E1,2.744339796E0,1.825792064E0,9.239652645E0
8.108179113E1,2.882754500E0,1.708862808E0,9.219848710E0
8.110169113E1,3.015645924E0,1.596571417E0,9.197442180E0
8.112159113E1,3.107534041E0,1.485924847E0,9.185388145E0
8.114149113E1,3.149034069E0,1.380339335E0,9.187728201E0
8.116139113E1,3.149013020E0,1.277850655E0,9.202549138E0
8.118129113E1,3.120138007E0,1.174335642E0,9.226146162E0
8.120119113E1,3.097316909E0,1.085387359E0,9.244709902E0
8.122109013E1,3.104244982E0,1.020941614E0,9.249726813E0
8.124099013E1,3.147169977E0,9.791185268E-1,9.239737430E0
8.126089013E1,3.216993333E0,9.563093425E-1,9.218054200E0
8.128079013E1,3.276075939E0,9.418852117E-1,9.198710441E0
8.130069013E1,3.292448435E0,9.305315269E-1,9.194019805E0
8.132059013E1,3.262443156E0,9.141073559E-1,9.206355091E0
8.134049013E1,3.207218543E0,8.904256940E-1,9.228054693E0
8.136039013E1,3.169162525E0,8.650656619E-1,9.243601854E0
8.138029013E1,3.151104569E0,8.421450882E-1,9.251887944E0
8.140019013E1,3.141459294E0,8.269713443E-1,9.256535311E0
8.142009013E1,3.164397044E0,8.201707401E-1,9.249325109E0
8.143999013E1,3.213831744E0,8.217713423E-1,9.232122016E0
8.145989013E1,3.265156849E0,8.314825442E-1,9.213223815E0
8.147979013E1,3.302157445E0,8.503295821E-1,9.198304060E0
8.149969013E1,3.321307661E0,8.672240154E-1,9.189827936E0
8.151959013E1,3.320022735E0,8.750248589E-1,9.189552532E0
8.153948913E1,3.302419108E0,8.808315825E-1,9.195339521E0
8.155938913E1,3.265252451E0,8.900379505E-1,9.207717492E0
8.157928913E1,3.223669977E0,8.930906356E-1,9.222063051E0
8.159918913E1,3.199988753E0,8.866559941E-1,9.230926845E0
8.161908913E1,3.197791077E0,8.864884713E-1,9.231704525E0
8.163898913E1,3.206345846E0,9.089059652E-1,9.226556051E0
8.165888913E1,3.219567570E0,9.542647905E-1,9.217367737E0
8.167878913E1,3.229756636E0,9.931631733E-1,9.209690343E0
8.169868913E1,3.232282633E0,1.008639803E0,9.207122245E0
8.171858913E1,3.215971532E0,9.992791416E-1,9.213851806E0
8.173848913E1,3.169318061E0,9.761941150E-1,9.232473434E0
8.175838913E1,3.090371878E0,9.443047895E-1,9.262504733E0
8.177828913E1,2.996342219E0,9.182707196E-1,9.295956654E0
8.179818900E1,2.920811980E0,9.091165381E-1,9.320861700E0
8.181808900E1,2.895814841E0,9.096164750E-1,9.328609260E0
8.183798900E1,2.916409904E0,9.118050148E-1,9.321977348E0
8.185788800E1,2.948507609E0,9.173756571E-1,9.311327814E0
8.187778800E1,2.972196434E0,9.263988610E-1,9.302899053E0
8.189768800E1,2.976404675E0,9.338281871E-1,9.300811012E0
8.191758800E1,2.973338980E0,9.382784298E-1,9.301343694E0
8.193748800E1,2.986968255E0,9.390087470E-1,9.296901564E0
8.195738800E1,3.019377033E0,9.334780850E-1,9.286984686E0
8.197728800E1,3.072973196E0,9.253522094E-1,9.270202593E0
8.199718800E1,3.125087090E0,9.194859172E-1,9.253349163E0
8.201708800E1,3.154345680E0,9.053404062E-1,9.244812813E0
8.203698800E1,3.166611677E0,8.869781756E-1,9.242399082E0
8.205688800E1,3.177843593E0,8.640352363E-1,9.240717423E0
8.207678800E1,3.188606271E0,8.337891246E-1,9.239788300E0
8.209668800E1,3.193355379E0,8.015008729E-1,9.241005106E0
8.211658800E1,3.191986254E0,7.677731097E-1,9.244341527E0
8.213648800E1,3.189312907E0,7.267977228E-1,9.248575496E0
8.215638800E1,3.194662524E0,6.860209219E-1,9.249843757E0
8.217628700E1,3.219664049E0,6.499093220E-1,9.243780779E0
8.219618700E1,3.263660839E0,6.281320982E-1,9.229846864E0
8.221608700E1,3.314003611E0,6.159006002E-1,9.212716861E0
8.223598700E1,3.355285831E0,5.996399320E-1,9.198836156E0
8.225588700E1,3.385344905E0,5.825011216E-1,9.188918694E0
8.227578700E1,3.412107026E0,5.618021244E-1,9.180305160E0
8.229568700E1,3.428564014E0,5.358673110E-1,9.175723282E0
8.231558700E1,3.439167355E0,5.096292099E-1,9.173249325E0
8.233548700E1,3.445602508E0,4.847591744E-1,9.172182208E0
8.235538700E1,3.446558236E0,4.683219569E-1,9.172677467E0
8.237528700E1,3.443945408E0,4.597898094E-1,9.174090155E0
8.239518700E1,3.436956231E0,4.565198637E-1,9.176874014E0
8.241508700E1,3.425724899E0,4.537039908E-1,9.181212648E0
8.243498700E1,3.409018234E0,4.534432781E-1,9.187441687E0
8.245488700E1,3.387571524E0,4.531367013E-1,9.195386299E0
8.247478600E1,3.369906209E0,4.509057692E-1,9.201984297E0
8.249468600E1,3.369313886E0,4.422655214E-1,9.202620474E0
8.251458600E1,3.390601844E0,4.365136519E-1,9.195073473E0
8.253448600E1,3.418329925E0,4.361299649E-1,9.184819795E0
8.255438600E1,3.440517477E0,4.397432518E-1,9.176358874E0
8.257428600E1,3.452239391E0,4.433563195E-1,9.171781674E0
8.259418600E1,3.450232626E0,4.421022379E-1,9.172597361E0
8.261408600E1,3.447145881E0,4.429927688E-1,9.173714764E0
8.263398600E1,3.458489187E0,4.461703651E-1,9.169290175E0
8.265388600E1,3.487161301E0,4.553415767E-1,9.157972890E0
8.267378600E1,3.526535867E0,4.668273355E-1,9.142303521E0
8.269368600E1,3.567692664E0,4.747972731E-1,9.125910267E0
8.271358600E1,3.594666162E0,4.770474644E-1,9.115201676E0
8.273348600E1,3.602899919E0,4.745153642E-1,9.112082772E0
8.275338600E1,3.585558831E0,4.684082033E-1,9.119235671E0
8.277328600E1,3.566559473E0,4.612288823E-1,9.127048720E0
8.279318525E1,3.562824272E0,4.544841190E-1,9.128845569E0
8.281308525E1,3.567615480E0,4.494624572E-1,9.127223552E0
8.283298525E1,3.578987730E0,4.527279078E-1,9.122608345E0
8.285288525E1,3.596301336E0,4.579090525E-1,9.115537891E0
8.287278525E1,3.614669779E0,4.576243662E-1,9.108284420E0
8.289268525E1,3.624268276E0,4.528088187E-1,9.104710017E0
8.291258525E1,3.622708239E0,4.467086744E-1,9.105632123E0
8.293248525E1,3.612070399E0,4.447572758E-1,9.109952631E0
8.295238525E1,3.601243110E0,4.461871758E-1,9.114168473E0
8.297228525E1,3.604856982E0,4.483597454E-1,9.112632995E0
8.299218525E1,3.615081131E0,4.500340590E-1,9.108499013E0
8.301208525E1,3.617805348E0,4.516172292E-1,9.107338926E0
8.303198525E1,3.607482674E0,4.469515166E-1,9.111662942E0
8.305188525E1,3.593101739E0,4.404128311E-1,9.117661600E0
8.307178525E1,3.591866515E0,4.359847713E-1,9.118361512E0
8.309168525E1,3.605736988E0,4.348598766E-1,9.112938804E0
8.311158425E1,3.624420303E0,4.362976704E-1,9.105455537E0
8.313148425E1,3.626685515E0,4.352988563E-1,9.104601259E0
8.315138425E1,3.611295936E0,4.377842884E-1,9.110597579E0
8.317128425E1,3.594845087E0,4.384928248E-1,9.117066938E0
8.319118425E1,3.583951432E0,4.375116985E-1,9.121402064E0
8.321108425E1,3.579632386E0,4.381912546E-1,9.123065597E0
8.323098425E1,3.585555907E0,4.397550924E-1,9.120663561E0
8.325088425E1,3.599693305E0,4.395832939E-1,9.115101689E0
8.327078425E1,3.621276840E0,4.361711147E-1,9.106712689E0
8.329068425E1,3.654030896E0,4.319372555E-1,9.093821332E0
8.331058425E1,3.684606571E0,4.309145044E-1,9.081524638E0
8.333048425E1,3.708069986E0,4.303843081E-1,9.071994846E0
8.335038425E1,3.727297970E0,4.326631508E-1,9.064002872E0
8.337028425E1,3.736223160E0,4.358084777E-1,9.060177038E0
8.339018425E1,3.728375319E0,4.339648141E-1,9.063497672E0
8.341008325E1,3.704963945E0,4.271226581E-1,9.073417473E0
8.342998325E1,3.677512144E0,4.253117754E-1,9.084663423E0
8.344988325E1,3.651465430E0,4.297515297E-1,9.094955692E0
8.346978325E1,3.634746194E0,4.337510252E-1,9.101460135E0
8.348968325E1,3.635345533E0,4.362964278E-1,9.101099362E0
8.350958325E1,3.644096769E0,4.450698095E-1,9.097173541E0
8.352948325E1,3.637746693E0,4.646458124E-1,9.098736502E0
8.354938325E1,3.612338494E0,4.811934327E-1,9.107994398E0
8.356928325E1,3.564411791E0,4.862962613E-1,9.126586790E0
8.358918325E1,3.479702301E0,4.845204253E-1,9.159313071E0
8.360908325E1,3.357067185E0,4.821886653E-1,9.205090923E0
8.362898325E1,3.218821173E0,4.786918842E-1,9.254520360E0
8.364888325E1,3.080555865E0,4.728391502E-1,9.301757677E0
8.366878325E1,2.947801266E0,4.578164107E-1,9.345425268E0
8.368868325E1,2.834722839E0,4.506717710E-1,9.380689825E0
8.370858225E1,2.746120565E0,4.677170259E-1,9.406176669E0
8.372848225E1,2.678109846E0,5.103657763E-1,9.423553424E0
8.374838225E1,2.601982606E0,5.294124235E-1,9.443808179E0
8.376828225E1,2.517524254E0,5.364328830E-1,9.466277860E0
8.378818250E1,2.450538113E0,5.366768946E-1,9.483825354E0
8.380808250E1,2.388978042E0,5.253983099E-1,9.500149611E0
8.382798250E1,2.297609450E0,5.153328033E-1,9.523209860E0
8.384788250E1,2.238484598E0,5.485018650E-1,9.535430540E0
8.386778250E1,2.239489296E0,5.965823498E-1,9.532306958E0
8.388768250E1,2.238434751E0,6.184279130E-1,9.531162658E0
8.390758250E1,2.202291503E0,6.149955243E-1,9.539800165E0
8.392748250E1,2.154464056E0,6.136609704E-1,9.550801116E0
